"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0BYMRMNP3","B0BYMRMNP3","Jonard Tools CST-1140 Round Cable Strip & Ring Tool for Cables 4.5-29 mm in Diameter and Jonard Tools FOD-2000 Fiber Optic Drop Cable Slitter for 0.250"" Flat Cable, Blue","JONARD TOOLS","Amazon","Tools & Home Improvement",14584,"Wire Strippers",154.9,"N/A",894,-15,138480.6,1683,4.4,"Amazon",1,9657,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",640,7,17,0.53
"https://amazon.com/dp/B0BYMV7R6N","B0BYMV7R6N","Jonard Tools CST-1140 Round Cable Strip & Ring Tool for Cables 4.5-29 mm in Diameter & Jonard Tools MS-306 Fiber Optic Cable Mid Span Slit & Ring Tool (1.2 mm - 3.3 mm)","JONARD TOOLS","Amazon","Tools & Home Improvement",14584,"Wire Strippers",129.92,"N/A",894,-15,116148.48,1683,4.4,"Amazon",1,9657,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",640,7,17,0.53
"https://amazon.com/dp/B09JV4G77K","B09JV4G77K","Jonard Tools OTDR-1000 Multi-Function OTDR with OTDR, Event Map, Power Meter, Light Source, VFL, Network Cable Tester, and More","JONARD TOOLS","Amazon","Industrial & Scientific",53518,"Network & Cable Testers",1495.95,2,72,,107708.4,13,4.7,"Amazon",2,"N/A","N/A","Large Standard-Size",7.5590551181102,10.354330708661,3.3464566929134,2.37258,"N/A","N/A","04/01/2023",19,6,10,5.54
"https://amazon.com/dp/B0BYML4DC8","B0BYML4DC8","Jonard Tools CST-1140 Round Cable Strip & Ring Tool for Cables 4.5-29 mm in Diameter and Jonard JIC-186 Kevlar Ergonomic Fiber Optic Cutter, 6"" Length","JONARD TOOLS","Amazon","Tools & Home Improvement",14584,"Wire Strippers",115.9,"N/A",894,-15,103614.6,1683,4.4,"Amazon",1,9657,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",640,7,17,0.53
"https://amazon.com/dp/B09SN5KNMQ","B09SN5KNMQ","Jonard Tools CST-1140 Round Cable Strip & Ring Tool for Cables 4.5 - 29 mm in Diameter","JONARD TOOLS","Amazon","Tools & Home Improvement",14392,"Wire Strippers",99.95,"N/A",983,-13,98250.85,1677,4.4,"Amazon",7,10767,"N/A","Large Standard-Size",5.9055118110236,7.9527559055118,1.9685039370079,0.3087,"N/A","N/A","03/01/2023",15,6,17,0.59
"https://amazon.com/dp/B0BF5MPC3F","B0BF5MPC3F","Jonard Tools CST-1900 Round Cable Stripper for Fast and Precise Jacket Removal, 3/16"" to 1 1/8"" Diameter & FOD-2000 Fiber Optic Drop Cable Slitter for 0.250"" Flat Cable, Blue","JONARD TOOLS","Amazon","Tools & Home Improvement",14584,"Wire Strippers",106.21,"N/A",894,-15,94951.74,1678,4.4,"Amazon",1,9657,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",640,7,17,0.53
"https://amazon.com/dp/B08KKT5C55","B08KKT5C55","Jonard Tools RC-336ACSR Ratcheting Cable Cutter for 336ACSR Aluminum Cables Up to 30 mm Diameter","JONARD TOOLS","Amazon","Tools & Home Improvement",75486,"Wire Cutters",397.95,7,216,-33,85957.2,404,4.6,"Amazon",3,"N/A","N/A","Large Standard-Size",5.4724409448819,9.8425196850394,2.0866141732283,2.648205,"N/A","N/A","08/01/2022",31,6,6,0.53
"https://amazon.com/dp/B08N3DCFSX","B08N3DCFSX","Jonard Tools EBC-800 Power Oscillating Multi-Tool Electrical Wall Box Cutter, Double Gang","JONARD TOOLS","Amazon","Tools & Home Improvement",10863,"Oscillating Tool Blades",87.95,11,895,5,78715.25,1581,4.8,"Amazon",5,7447,-7,"Large Standard-Size",4.7637795275591,6.1417322834646,1.8110236220472,0.407925,"N/A","N/A","03/01/2023",30,6,7,0.57
"https://amazon.com/dp/B0BF5LQRQW","B0BF5LQRQW","Jonard Tools Round Cable Stripper, 3/16"" to 1 1/8"" Diameter & Klein Tools Wire Cutter/Wire Stripper, Heavy Duty Automatic Wire Stripper Tool for 8-20 AWG Solid and 10-22 AWG Stranded Electrical Wire","JONARD TOOLS","Amazon","Tools & Home Improvement",14584,"Wire Strippers",81.23,"N/A",894,-15,72619.62,1678,4.4,"Amazon",0,9657,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",640,7,17,0.53
"https://amazon.com/dp/B0BF5K6BHQ","B0BF5K6BHQ","Jonard Tools CST-1900 Round Cable Stripper for Fast and Precise Jacket Removal, 3/16"" to 1 1/8"" Diameter & JIC-375 Three Hole Fiber Optic Stripper with TPR Handle, 6"" Length","JONARD TOOLS","Amazon","Tools & Home Improvement",14584,"Wire Strippers",81.18,"N/A",894,-15,72574.92,1678,4.4,"Amazon",0,9657,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",640,7,17,0.53
"https://amazon.com/dp/B08P2HCRL3","B08P2HCRL3","Jonard Tools EBW-412 Electrical Box Cutting Kit, Single Gang with Wall Template Leveler & Electrical Box Cutter Attachment","JONARD TOOLS","Amazon","Tools & Home Improvement",9299,"Oscillating Tool Blades",79.95,8,895,5,71555.25,1581,4.8,"Amazon",6,7447,-7,"Large Standard-Size",7.28,9.02,5.75,0.85995,"N/A","N/A","03/01/2023",29,6,7,0.57
"https://amazon.com/dp/B08TTLWSPQ","B08TTLWSPQ","Jonard Tools EBW-812 Electrical Box Cutting Kit, Double Gang","JONARD TOOLS","Amazon","Tools & Home Improvement",9299,"Oscillating Tool Blades",84.95,-7,811,2,68894.45,1581,4.8,"Amazon",6,7225,-10,"Large Standard-Size",7.0866141732283,9.1732283464567,5.8267716535433,0.862155,"N/A","N/A","03/01/2023",27,6,7,0.51
"https://amazon.com/dp/B082DYNBC7","B082DYNBC7","Jonard Tools CST-4000 Round Cable Stripper for Fast and Precise Jacket Removal, Large Cables, 3/4"" to 1 5/8"" Diameter","JONARD TOOLS","Amazon","Tools & Home Improvement",14392,"Wire Strippers",85.95,1,983,-13,66844,1683,4.4,"Amazon",6,10767,"N/A","Large Standard-Size",3.8188976377953,9.1732283464567,1.5354330708661,0.29547,"N/A","N/A","03/01/2023",41,7,17,0.58
"https://amazon.com/dp/B01LYS9VWT","B01LYS9VWT","Jonard Tools EBC-400 Power Oscillating Multi-Tool Single Gang Electrical Wall Outlet Cutter","JONARD TOOLS","Amazon","Tools & Home Improvement",13247,"Oscillating Tool Blades",71.6,4,895,5,64082,1583,4.8,"Amazon",7,7447,-7,"Large Standard-Size",3.4,7.9,1.7,0.350595,"N/A","N/A","03/01/2023",68,5,7,0.57
"https://amazon.com/dp/B09VN6XFFL","B09VN6XFFL","Jonard Tools MS-446 Mid Span Fiber Optic Cable Slit & Ring Tool (8.7 mm-14.6 mm)","JONARD TOOLS","Amazon","Tools & Home Improvement",30341,"Wire Strippers",176.2,-10,362,-6,63784.4,351,4.7,"Amazon",6,3506,25,"Large Standard-Size",9.0944881889764,14.763779527559,1.8897637795276,0.5292,"N/A","N/A","03/01/2023",14,6,15,1.03
"https://amazon.com/dp/B0BF5KTL58","B0BF5KTL58","Jonard Tools CST-1900 Round Cable Stripper for Fast and Precise Jacket Removal, 3/16"" to 1 1/8"" Diameter & Jonard JIC-186 Kevlar Ergonomic Fiber Optic Cutter, 6"" Length","JONARD TOOLS","Amazon","Tools & Home Improvement",14392,"Wire Strippers",67.2,"N/A",894,-15,60076.8,1678,4.4,"Amazon",0,9657,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",640,7,17,0.53
"https://amazon.com/dp/B08VYFC2JZ","B08VYFC2JZ","Jonard Tools MS-526 Mid Span Slit & Ring Tool (10.2 mm-18.2 mm)","JONARD TOOLS","Amazon","Tools & Home Improvement",30341,"Wire Strippers",163.72,4,362,-6,59266.64,351,4.7,"Amazon",9,3896,9,"Large Standard-Size",4.6,8.4,1.5,0.549045,"N/A","N/A","03/01/2023",27,6,15,1.03
"https://amazon.com/dp/B0BXN9XSFG","B0BXN9XSFG","Jonard Tools Round Cable Stripper, 3/16"" to 1 1/8"" Diameter & Jonard Tools Impact Resistant Hex Can Wrench with 7/16"" and 3/8"" Hex Sockets and Ergonomic Handle, 1"" Diameter, 7"" Length, Outer","JONARD TOOLS","Amazon","Tools & Home Improvement",14584,"Wire Strippers",65.21,1,894,-15,58288.8,1683,4.4,"Amazon",1,9657,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",1,7,17,0.53
"https://amazon.com/dp/B07VTRRH83","B07VTRRH83","Jonard Tools MS-426 Miniflex Tube Fiber Optic Cable Slit and Ring Tool (5.8 mm - 12 mm)","JONARD TOOLS","Amazon","Tools & Home Improvement",30341,"Wire Strippers",149.6,2,362,-6,54155.2,351,4.7,"Amazon",3,3506,25,"Large Standard-Size",4.6,8.2,1.7,0.549045,"N/A","N/A","03/01/2023",45,6,15,1.03
"https://amazon.com/dp/B0069627PA","B0069627PA","Jonard Tools CST-1900 Round Cable Stripper for Fast and Precise Jacket Removal, 3/16"" to 1 1/8"" Diameter","JONARD TOOLS","Amazon","Tools & Home Improvement",13689,"Wire Strippers",51.3,-5,983,-13,50182.15,1677,4.4,"Amazon",21,10767,"N/A","Large Standard-Size",4,9,1.5,0.399105,"N/A","N/A","03/01/2023",99,7,17,0.59
"https://amazon.com/dp/B0B3GL3H5W","B0B3GL3H5W","Jonard Tools TK-199B Ultimate Backpack Fiber Prep Kit","JONARD TOOLS","Amazon","Tools & Home Improvement",302875,"Wire Strippers",1695.95,"N/A",28,14,47486.6,47,4.5,"Amazon",2,"N/A","N/A","Small Oversize",15.5,20.5,8.5,17.50329,"N/A","N/A","09/01/2022",11,6,10,0.6
"https://amazon.com/dp/B08SP4999Z","B08SP4999Z","Jonard Tools FLS-55 Multi-Mode & Single-Mode Fiber Optic Light Source with FC/LC/SC (PC/UPC) Adapters","JONARD TOOLS","Amazon","Industrial & Scientific",59241,"Network & Cable Testers",629.95,2,72,19,45356.4,13,4.7,"Amazon",6,149,1255,"Large Standard-Size",5.1968503937008,9.0157480314961,2.6771653543307,1.20834,"N/A","N/A","04/01/2023",27,6,10,3.13
"https://amazon.com/dp/B07P67PK3X","B07P67PK3X","Jonard Tools MS-316 Fiber Optic Cable Mid Span Slit & Ring Tool (2.9 mm - 6.8 mm)","JONARD TOOLS","Amazon","Tools & Home Improvement",30341,"Wire Strippers",114.95,39,362,-6,41611.9,351,4.7,"Amazon",7,3506,25,"Large Standard-Size",3.2283464566929,6.2204724409449,1.6929133858268,0.205065,"N/A","N/A","03/01/2023",49,6,15,1.03
"https://amazon.com/dp/B09SNN8QB9","B09SNN8QB9","Jonard Tools CST-1140RB Replacement Blade for CST-1140 Round Cable Stripper","JONARD TOOLS","Amazon","Tools & Home Improvement",14392,"Wire Strippers",41.95,2,983,-13,41236.85,1677,4.4,"Amazon",2,10767,"N/A","Small Standard-Size",3.8188976377953,5,0.19685039370079,0.02205,"N/A","N/A","03/01/2023",14,5,17,0.59
"https://amazon.com/dp/B07DG7DKVB","B07DG7DKVB","Jonard Tools MS-326 Micro Duct Fiber Optic Cable Slit & Ring Tool (5 mm - 10 mm)","JONARD TOOLS","FBA","Tools & Home Improvement",30341,"Wire Strippers",110.78,3,362,-6,40102.36,351,4.7,"718 Sold It",16,3506,25,"Large Standard-Size",4.9606299212598,7.4803149606299,1.5748031496063,0.28665,23.333954148222997,81.16157964599304,"03/01/2023",58,6,15,1.03
"https://amazon.com/dp/B08TTFK511","B08TTFK511","Jonard Tools MS-336 Fiber Optic Mid Span Slit & Ring Tool for Corning’s Minixtend HD 288 and 432 Cables (7.9-8.2 & 10.7-11.0 mm)","JONARD TOOLS","Amazon","Tools & Home Improvement",25440,"Wire Strippers",108.53,-11,366,-4,39721.98,351,4.7,"Amazon",9,3490,25,"Large Standard-Size",4.72,7.28,1.61,0.240345,"N/A","N/A","03/01/2023",27,6,15,1.04
"https://amazon.com/dp/B00AIBH4Y6","B00AIBH4Y6","Jonard Tools RC-600 Stainless Steel Ratcheting Cable Cutter, Cuts Copper and Aluminum Cable, Up to 1 3/4"" Diameter.","JONARD TOOLS","Amazon","Tools & Home Improvement",68936,"Wire Cutters",176.95,-7,216,-33,38221.2,403,4.6,"Amazon",14,"N/A","N/A","Large Standard-Size",6.259842519685,14.645669291339,2.5196850393701,2.313045,"N/A","N/A","08/01/2022",119,6,6,0.54
"https://amazon.com/dp/B07PCLVW32","B07PCLVW32","Jonard Tools MS-306 Fiber Optic Cable Mid Span Slit & Ring Tool (1.2 mm - 3.3 mm)","JONARD TOOLS","Amazon","Tools & Home Improvement",31845,"Wire Strippers",100.95,"N/A",362,-6,36543.9,351,4.7,"Amazon",6,3506,25,"Large Standard-Size",3.15,6.02,1.65,0.18081,"N/A","N/A","03/01/2023",49,6,15,1.03
"https://amazon.com/dp/B006962IN6","B006962IN6","Jonard Tools M-216CKIT, Impact Resistant Hex Can Wrench Kit with 7/16"" and 3/8"" Hex Sockets, Ergonomic Handle, Built-In Wire Stripper 22 AWG + Hex Security Key Insert 5/16"" and 5/32""","JONARD TOOLS","Amazon","Tools & Home Improvement",14110,"Socket Wrenches",35.8,18,1013,-5,36265.4,1960,4.8,"Amazon",14,10029,"N/A","Large Standard-Size",2.76,9.88,0.91,0.399105,"N/A","N/A","03/01/2023",114,5,6,0.52
"https://amazon.com/dp/B0BYMS71F3","B0BYMS71F3","Jonard Tools TTBW-158 Steel Barrel Fastener Plunger Tool for Water Utility Fasteners with 0.158” Inside Diameter & Jonard Tools SSK-876 Star Key Can Wrench Kit, LC, LG, LB, & LS Patterns","JONARD TOOLS","Amazon","Tools & Home Improvement",55710,"Keyed Padlocks",107.81,1,295,-19,31803.95,409,4,"Amazon",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","04/01/2023",640,7,5,0.72
"https://amazon.com/dp/B0BYHZFDY6","B0BYHZFDY6","JONARD TOOLS SSK-876 Star Key Can Wrench Kit, LC, LG, LB, & LS Patterns & Jonard TT-7V Pronged Terminator Tool with 4"" Shaft, 8"" Length","JONARD TOOLS","Amazon","Tools & Home Improvement",20602,"Wrenches",58.71,-6,539,32,31644.69,780,4.6,"Amazon",1,4704,43,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",640,7,17,0.69
"https://amazon.com/dp/B08GP2W3H9","B08GP2W3H9","Jonard Tools PON-50 Passive Optical Network Power Meter (-35 to +15 dBm) for BPON/EPON/GPON","JONARD TOOLS","Amazon","Industrial & Scientific",58835,"Network & Cable Testers",409.95,6,72,19,29516.4,13,4.7,"Amazon",7,149,1255,"Large Standard-Size",5.1181102362205,9.7637795275591,2.992125984252,1.44207,"N/A","N/A","04/01/2023",31,7,10,3.13
"https://amazon.com/dp/B08F6GMQV3","B08F6GMQV3","Jonard Tools TK-151 Fiber Prep Kit w/VFL and Fiber Cleaver+","JONARD TOOLS","FBM","Tools & Home Improvement",302875,"Wire Strippers",1039.93,3,28,14,29118.04,47,4.5,"DataAlchemy",2,"N/A","N/A","Small Oversize",10.45,11.5,9.25,7.65135,"N/A","N/A","09/01/2022",33,6,10,0.6
"https://amazon.com/dp/B09QV31CFW","B09QV31CFW","Jonard Tools CST-900 Round Cable Strip & Ring Tool for Telephone, Network, and Electrical Cable, 8-28 mm","JONARD TOOLS","Amazon","Tools & Home Improvement",14392,"Wire Strippers",28.95,13,983,-13,28457.85,1677,4.4,"Amazon",3,10767,"N/A","Large Standard-Size",4.1732283464567,10.472440944882,2.2834645669291,0.218295,"N/A","N/A","03/01/2023",15,7,17,0.59
"https://amazon.com/dp/B09X8S64T6","B09X8S64T6","Jonard Tools RC-500 Ratcheting Cable Cutter for 500 MCM Copper and 500 MCM Aluminum Power Cables","JONARD TOOLS","Amazon","Tools & Home Improvement",75486,"Wire Cutters",129.95,-12,216,-33,28069.2,403,4.6,"Amazon",6,"N/A","N/A","Large Standard-Size",5.1574803149606,12.913385826772,1.3779527559055,1.867635,"N/A","N/A","08/01/2022",13,6,6,0.54
"https://amazon.com/dp/B0BXJCB5FC","B0BXJCB5FC","JONARD TOOLS SSK-876 Star Key Can Wrench Kit, LC, LG, LB, & LS Patterns & M-216C/EX, Impact Resistant Hex Can Wrench with 7/16"" and 3/8"" Hex Sockets and Ergonomic Handle, 1"" Diameter, 7"" Length","JONARD TOOLS","Amazon","Tools & Home Improvement",20602,"Wrenches",49.57,-5,539,32,26718.23,779,4.5,"Amazon",1,4704,43,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",640,7,17,0.69
"https://amazon.com/dp/B08BBNK453","B08BBNK453","Jonard Tools JIC-190 Spring-Loaded Flush Cut Kevlar Cutters","JONARD TOOLS","Amazon","Tools & Home Improvement",13465,"Scissors & Shears",26.95,10,977,6,26330.15,1840,4.8,"Amazon",8,8997,20,"Small Standard-Size",3.1102362204724,9.1732283464567,0.70866141732283,0.205065,"N/A","N/A","04/01/2023",35,6,6,0.53
"https://amazon.com/dp/B09Z9FWZY7","B09Z9FWZY7","Jonard Tools TTBW-158 Steel Barrel Fastener Plunger Tool for Water Utility Fasteners with 0.158” Inside Diameter & TTK-225, P Key, for Self Lock Pedestal Lock, Brass, Gold","JONARD TOOLS","Amazon","Tools & Home Improvement",50535,"Keyed Padlocks",76.95,10,341,-15,26239.95,410,4,"Amazon",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","04/01/2023",12,7,5,0.84
"https://amazon.com/dp/B006C46V06","B006C46V06","Jonard Tools M-216CS22 Can Wrench w/Wire Stripper","JONARD TOOLS","Amazon","Tools & Home Improvement",12869,"Socket Wrenches",25.88,10,1013,-5,26216.44,1967,4.8,"Amazon",9,10029,"N/A","Large Standard-Size",1.5,1,8,0.25,"N/A","N/A","03/01/2023",84,6,6,0.51
"https://amazon.com/dp/B01MRUVZF7","B01MRUVZF7","Jonard Tools MS-26 Mid Span Fiber Optic Cable Slitter (2.9 mm - 6.8 mm)","JONARD TOOLS","Amazon","Tools & Home Improvement",30341,"Wire Strippers",73.48,-8,362,-6,26060.38,351,4.7,"Amazon",10,3506,25,"Large Standard-Size",3.3070866141732,6.1023622047244,1.1811023622047,0.14994,"N/A","N/A","03/01/2023",76,6,15,1.03
"https://amazon.com/dp/B0BLT8KQ5C","B0BLT8KQ5C","Jonard Tools KWC-700 Multi-function Kevlar® & Wire Cable Cutting Shears, 7""","JONARD TOOLS","Amazon","Tools & Home Improvement",14050,"Scissors & Shears",29.95,"N/A",869,0,26026.55,1841,4.8,"Amazon",6,8770,17,"Large Standard-Size",3.9763779527559,9.3700787401575,0.82677165354331,0.51156,"N/A","N/A","04/01/2023",6,6,6,0.47
"https://amazon.com/dp/B09QV1XS3Z","B09QV1XS3Z","Jonard Tools CST-900RB Replacement Blade for CST-900 Round Cable Strip & Ring Tool (Pack of 3)","JONARD TOOLS","Amazon","Tools & Home Improvement",14392,"Wire Strippers",25.95,17,983,-13,25508.85,1677,4.4,"Amazon",6,10767,"N/A","Small Standard-Size",3.8582677165354,8.4645669291339,0.59055118110236,0.019845,"N/A","N/A","03/01/2023",15,5,17,0.59
"https://amazon.com/dp/B0BXJDBSSH","B0BXJDBSSH","JONARD TOOLS SSK-876 Star Key Can Wrench Kit, LC, LG, LB, & LS Patterns & ASW-716, Double Ended Speed Wrench, Angled Head, 7/16""","JONARD TOOLS","Amazon","Tools & Home Improvement",20602,"Wrenches",46.57,-5,539,32,25101.23,780,4.6,"Amazon",1,4704,43,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",640,7,17,0.69
"https://amazon.com/dp/B09Z9FWS2S","B09Z9FWS2S","Jonard Tools SSK-876 Star Key Can Wrench Kit, LC, LG, LB, & LS Patterns & , TTK-225, P Key, for Self Lock Pedestal Lock, Brass, Gold","JONARD TOOLS","Amazon","Tools & Home Improvement",20602,"Wrenches",45.62,7,539,32,24589.18,779,4.5,"Amazon",1,4704,43,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",12,7,17,0.69
"https://amazon.com/dp/B00U7CV5NM","B00U7CV5NM","Jonard Tools MS-6 Mid Span Fiber Optic Cable Slitter (1.2 mm - 3mm)","JONARD TOOLS","Amazon","Tools & Home Improvement",30341,"Wire Strippers",66.74,"N/A",362,-6,24159.88,351,4.7,"Amazon",20,3506,25,"Small Standard-Size",3,5.8,0.2,0.099225,"N/A","N/A","03/01/2023",97,6,15,1.03
"https://amazon.com/dp/B07G18B8PQ","B07G18B8PQ","SSK-900 Jonard Tools Can Wrench and P Key Kit","JONARD TOOLS","Amazon","Tools & Home Improvement",20602,"Wrenches",43.99,-4,539,32,23662.1,780,4.6,"Amazon",5,4704,43,"Large Standard-Size",2.755905511811,9.5669291338583,1.2204724409449,0.31752,"N/A","N/A","03/01/2023",54,6,17,0.69
"https://amazon.com/dp/B09JB37XNW","B09JB37XNW","Jonard Tools HSC-875 Hardline Coring and Stripping Tool 0.875"" for Times Fiber T10 and Commscope P3 Cables","JONARD TOOLS","Amazon","Tools & Home Improvement",132062,"Wire Strippers",166.95,27,141,47,23539.95,81,4.4,"Amazon",3,1009,106,"Large Standard-Size",4.6850393700787,9.7244094488189,1.9685039370079,1.722105,"N/A","N/A","04/01/2023",19,6,7,1.74
"https://amazon.com/dp/B01HG6666C","B01HG6666C","SSK-800 Jonard Tools Star Key Can Wrench Kit for LG & LB Patterns","JONARD TOOLS","Amazon","Tools & Home Improvement",20546,"Wrenches",41.38,73,539,32,23230.9,778,4.5,"Amazon",5,4704,43,"Large Standard-Size",2.755905511811,9.6850393700787,1.3779527559055,0.36603,"N/A","N/A","03/01/2023",66,6,17,0.69
"https://amazon.com/dp/B08KK9GNFF","B08KK9GNFF","Jonard Tools TTBW-158 Steel Barrel Fastener Plunger Tool for Water Utility Fasteners with 0.158” Inside Diameter","JONARD TOOLS","Amazon","Tools & Home Improvement",62136,"Keyed Padlocks",66.95,6,341,-15,22829.95,408,4,"Amazon",2,"N/A","N/A","Large Standard-Size",2.76,9.09,1.02,0.26019,"N/A","N/A","04/01/2023",31,7,5,0.84
"https://amazon.com/dp/B07G5MLZTN","B07G5MLZTN","SSK-950 Tools Can Wrench Kit with P Key & Star Key","JONARD TOOLS","Amazon","Tools & Home Improvement",20546,"Wrenches",41.95,3,542,34,22736.9,780,4.6,"Amazon",7,5170,22,"Large Standard-Size",2.755905511811,9.6850393700787,1.1811023622047,0.38808,"N/A","N/A","03/01/2023",56,6,17,0.69
"https://amazon.com/dp/B07PYT87PB","B07PYT87PB","Jonard Tools HSC-860QR Hardline Coring & Stripping Tool Kit for 860QR Cable","JONARD TOOLS","Amazon","Tools & Home Improvement",132062,"Wire Strippers",156.95,28,141,47,22129.95,81,4.4,"Amazon",6,1009,106,"Large Standard-Size",4.8425196850394,10.905511811024,1.9685039370079,2.229255,"N/A","N/A","04/01/2023",49,6,7,1.74
"https://amazon.com/dp/B00UFIH956","B00UFIH956","Jonard Tools SSK-876 Star Key Can Wrench Kit, LC, LG, LB, & LS Patterns","JONARD TOOLS","Amazon","Tools & Home Improvement",20546,"Wrenches",40.86,10,539,32,22023.54,779,4.5,"Amazon",17,4704,43,"Large Standard-Size",2.91,9.65,0.98,0.399105,"N/A","N/A","03/01/2023",97,7,17,0.69
"https://amazon.com/dp/B07PVL5T2C","B07PVL5T2C","Jonard Tools HSC-540QR Hardline Coring & Stripping Tool Kit for 540QR Cable","JONARD TOOLS","Amazon","Tools & Home Improvement",123223,"Wire Strippers",155.73,63,141,47,21949.47,81,4.4,"Amazon",2,1009,106,"Large Standard-Size",4.7637795275591,10.787401574803,1.8110236220472,1.775025,"N/A","N/A","04/01/2023",49,6,7,1.74
"https://amazon.com/dp/B01HG665MC","B01HG665MC","Jonard Tools TK-150 Fiber Prep Kit (15 Piece Kit)","JONARD TOOLS","Amazon","Tools & Home Improvement",302875,"Wire Strippers",781.91,54,28,14,21893.48,47,4.5,"Amazon",2,"N/A","N/A","Small Oversize",11.7,13.6,11.1,7.0512067897425,"N/A","N/A","09/01/2022",78,6,10,0.6
"https://amazon.com/dp/B01HG664U0","B01HG664U0","SSK-850 Jonard Tools Star Key Can Wrench Kit for LB & LS Patterns","JONARD TOOLS","FBM","Tools & Home Improvement",20546,"Wrenches",40.2,2,539,32,21667.8,779,4.5,"inconsupply",9,4704,43,"Large Standard-Size",2.992125984252,10.748031496063,0.98425196850394,0.350595,"N/A","N/A","03/01/2023",76,6,17,0.69
"https://amazon.com/dp/B07W1WWV1Z","B07W1WWV1Z","Jonard Tools HSC-715QR Hardline Coring & Stripping Tool Kit For 715QR Cable","JONARD TOOLS","Amazon","Tools & Home Improvement",123223,"Wire Strippers",153.33,-2,141,47,21604.02,81,4.4,"Amazon",7,1009,106,"Large Standard-Size",4.7244094488189,11.574803149606,1.8110236220472,1.797075,"N/A","N/A","04/01/2023",45,6,7,1.74
"https://amazon.com/dp/B00UFIH8SY","B00UFIH8SY","General Hand Tool Kit,No. of Pcs. 3","JONARD TOOLS","Amazon","Tools & Home Improvement",14027,"Scissors & Shears",20.57,10,977,6,20096.89,1840,4.8,"Amazon",11,8997,20,"Large Standard-Size",6.2,1.62,8.25,0.35,"N/A","N/A","04/01/2023",97,5,6,0.53
"https://amazon.com/dp/B0843HRPK2","B0843HRPK2","Jonard Tools FLS-50 Fiber Optic Light Source with Included FC/SC/LC (PC/UPC) Adapters for Single Mode Fiber Measurements","JONARD TOOLS","FBA","Industrial & Scientific",53518,"Network & Cable Testers",249,-14,80,231,19920,13,4.7,"TmbDepot",8,186,1140,"Large Standard-Size",5.04,10.67,2.76,0.48951,59.266515,206.1444,"04/01/2023",39,6,10,6.15
"https://amazon.com/dp/B08P2C8H55","B08P2C8H55","Jonard Tools WTL-34 Wall Box Template & Level for Non-Metallic Electrical Boxes, 3-Gang and 4-Gang","JONARD TOOLS","Amazon","Tools & Home Improvement",9299,"Oscillating Tool Blades",21.95,"N/A",895,5,19645.25,1581,4.8,"Amazon",2,7447,-7,"Large Standard-Size",4.89,11.9,1.14,0.280035,"N/A","N/A","03/01/2023",29,6,7,0.57
"https://amazon.com/dp/B078WX1DC6","B078WX1DC6","Jonard Tools HSC-50 Hardline Coring and Stripping Tool 1/2"" for Times Fiber T10 and Commscope P3 Cables","JONARD TOOLS","Amazon","Tools & Home Improvement",123223,"Wire Strippers",136.95,28,141,47,19309.95,81,4.4,"Amazon",15,1009,106,"Large Standard-Size",4.6850393700787,9.3307086614173,2.0866141732283,1.75077,"N/A","N/A","04/01/2023",62,6,7,1.74
"https://amazon.com/dp/B07G38KXZX","B07G38KXZX","Jonard Tools HSC-625 Hardline Coring and Stripping Tool 5/8"" for Times Fiber T10 and Commscope P3 Cables","JONARD TOOLS","Amazon","Tools & Home Improvement",123223,"Wire Strippers",136.95,23,141,47,19309.95,81,4.4,"Amazon",9,1009,106,"Large Standard-Size",4.6456692913386,9.6456692913386,2.0472440944882,1.73313,"N/A","N/A","04/01/2023",57,6,7,1.74
